order_id,customer_id,product_id,quantity,unit_price,order_date,status,total_value,name,state,category,gross_margin,order_year,order_month,gross_profit
A636A58F-84C,584CF407,PROD-0012,2,583.19,2025-06-22 05:54:04,pending,1166.38,Nathan Cardoso,CE,Eletrônicos,0.5183,2025,6,604.53
EB5010C6-00F,1FA348FE,PROD-0100,2,84.09,2025-08-31 06:56:46,completed,168.18,Cauã Ramos,PR,Eletrônicos,0.4986,2025,8,83.85
C515F5EB-851,108B5D79,PROD-0039,3,676.96,2025-12-03 07:08:09,cancelled,2030.88,Olivia Da Luz,RJ,Esportes,0.436,2025,12,885.46
C481D0BD-424,3056DB80,PROD-0078,1,605.92,2025-07-15 00:29:48,completed,605.92,Arthur Da Rocha,CE,Roupas,0.3849,2025,7,233.22
C14EDE16-B93,25948E72,PROD-0066,4,907.35,2025-10-19 16:02:53,pending,3629.4,Josué Novais,SP,Roupas,0.5303,2025,10,1924.67
F7E8E2DA-7B6,C671C05D,PROD-0035,1,1025.64,2025-09-12 11:40:11,pending,1025.64,Allana Pacheco,GO,Livros,0.5574,2025,9,571.69
4DF864F2-D17,2F3FB3E1,PROD-0048,4,258.75,2025-10-26 18:38:59,completed,1035.0,Theodoro Viana,RJ,Livros,0.6597,2025,10,682.79
7E8460F0-F56,DA59487F,PROD-0006,4,772.55,2025-09-07 10:45:30,cancelled,3090.2,Kamilly Pires,PE,Esportes,0.5011,2025,9,1548.5
20091A71-FAF,74B83F7C,PROD-0029,2,946.81,2025-11-08 18:16:19,pending,1893.62,Elisa Da Costa,BA,Esportes,0.5485,2025,11,1038.65
082770D5-3B4,C0221607,PROD-0068,1,989.44,2026-01-30 02:59:53,completed,989.44,Emilly Da Luz,SC,Casa & Jardim,0.5545,2026,1,548.64
C58807E3-EC2,CB108F1B,PROD-0060,4,648.76,2025-05-28 08:27:27,completed,2595.04,Letícia Farias,PR,Livros,0.66,2025,5,1712.73
6718C66E-B5D,FBA6BFED,PROD-0020,3,73.64,2025-05-13 15:21:55,completed,220.92,Nina Santos,PE,Casa & Jardim,0.4113,2025,5,90.86
086C4DB9-73E,0FA98CE7,PROD-0067,1,339.35,2026-02-28 00:26:19,shipped,339.35,Diego Aragão,RJ,Casa & Jardim,0.4677,2026,2,158.71
35C97FF1-887,1EFF8251,PROD-0010,1,1130.44,2026-02-06 00:02:27,shipped,1130.44,Mateus Montenegro,SC,Eletrônicos,0.6188,2026,2,699.52
163C9E06-F4F,7EE27134,PROD-0055,5,1049.9,2025-07-04 21:49:01,completed,5249.5,Bruno Almeida,PE,Livros,0.6198,2025,7,3253.64
95579A28-C80,9EB077C1,PROD-0046,5,979.27,2026-01-07 19:19:22,completed,4896.35,Isadora Santos,CE,Livros,0.6565,2026,1,3214.45
2FF258EB-ED1,ECEDFFFA,PROD-0015,2,731.27,2025-10-23 05:41:59,completed,1462.54,Yasmin Mendonça,RS,Livros,0.5063,2025,10,740.48
B0BD6855-5B9,D73D8B03,PROD-0051,3,572.59,2025-10-01 15:56:47,completed,1717.77,Sr. Pedro Lucas Caldeira,MG,Esportes,0.4935,2025,10,847.72
8F4DCD10-3DA,9A3D4433,PROD-0076,4,642.74,2025-09-25 22:51:36,shipped,2570.96,José Pedro Mendonça,MG,Casa & Jardim,0.4509,2025,9,1159.25
AE76777F-F80,BF9755F2,PROD-0034,2,1016.06,2025-10-20 20:28:07,completed,2032.12,Maria Liz Da Cruz,BA,Livros,0.5471,2025,10,1111.77
033A08B5-1EB,2F2CDC5F,PROD-0024,3,338.73,2026-02-19 11:12:55,cancelled,1016.19,Maria Júlia Correia,BA,Esportes,0.5017,2026,2,509.82
39C47CD0-F09,EE12B193,PROD-0014,1,701.87,2025-08-17 06:12:15,pending,701.87,Davi Lucas Mendonça,CE,Esportes,0.5729,2025,8,402.1
5D485ED4-EF5,BEC08034,PROD-0089,5,53.26,2025-05-21 14:23:41,cancelled,266.3,Pedro Lucas Abreu,MG,Esportes,0.2987,2025,5,79.54
CA37AEE1-38F,8007E560,PROD-0063,5,756.86,2025-05-06 00:09:37,completed,3784.3,Dra. Elisa Cavalcanti,RS,Eletrônicos,0.4364,2025,5,1651.47
6F271061-4A8,9F6FBBA1,PROD-0089,4,53.26,2025-12-05 23:21:42,completed,213.04,Liam Farias,BA,Esportes,0.2987,2025,12,63.64
09168816-A83,9117EBD0,PROD-0012,2,583.19,2026-02-06 09:31:09,completed,1166.38,Alícia Das Neves,PE,Eletrônicos,0.5183,2026,2,604.53
A70BB708-7E3,3EC6830C,PROD-0003,1,1002.23,2026-02-04 14:35:48,completed,1002.23,Caleb Melo,GO,Roupas,0.5908,2026,2,592.12
F3986687-4C3,50AB16CB,PROD-0062,2,412.92,2025-07-11 08:12:54,pending,825.84,Lavínia Sá,RJ,Livros,0.4306,2025,7,355.61
9C256AF4-A9D,5154F54F,PROD-0081,2,884.4,2025-09-18 20:43:51,completed,1768.8,Dr. Eduardo Abreu,SP,Roupas,0.4456,2025,9,788.18
E42197FB-A69,72959F25,PROD-0039,4,676.96,2025-04-28 19:23:00,pending,2707.84,Helena Oliveira,RS,Esportes,0.436,2025,4,1180.62
22F0158E-91B,5BC9B1A1,PROD-0003,2,1002.23,2025-10-08 23:04:17,cancelled,2004.46,Hellena Pacheco,SC,Roupas,0.5908,2025,10,1184.23
306412D9-65D,F3163D1E,PROD-0090,4,493.21,2025-05-30 06:29:01,completed,1972.84,Lara Rios,RJ,Eletrônicos,0.3581,2025,5,706.47
05B7C11F-7B1,3ABC3A2F,PROD-0058,3,315.01,2025-12-15 22:54:34,shipped,945.03,Yasmin Abreu,BA,Esportes,0.3241,2025,12,306.28
191944C7-63A,9A4FB91A,PROD-0051,1,572.59,2026-02-26 06:05:49,cancelled,572.59,Srta. Luísa Costela,RS,Esportes,0.4935,2026,2,282.57
1074AC50-C4C,E6E16F57,PROD-0092,4,332.35,2025-07-31 04:58:12,cancelled,1329.4,Lucas Da Paz,PE,Livros,0.6153,2025,7,817.98
82E25557-06B,DB7389DC,PROD-0075,3,326.21,2025-08-06 10:32:05,completed,978.63,Carlos Eduardo Cavalcanti,GO,Livros,0.463,2025,8,453.11
851848AC-DC8,1EFF8251,PROD-0063,5,756.86,2025-12-14 07:34:17,cancelled,3784.3,Mateus Montenegro,SC,Eletrônicos,0.4364,2025,12,1651.47
56BEB228-8FA,624FF3A8,PROD-0079,4,938.31,2026-01-11 13:56:29,completed,3753.24,Dr. Nicolas Da Costa,RJ,Casa & Jardim,0.605,2026,1,2270.71
2C6F5553-0D8,EE12B193,PROD-0092,4,332.35,2025-07-16 08:52:27,shipped,1329.4,Davi Lucas Mendonça,CE,Livros,0.6153,2025,7,817.98
6C7C9083-277,39CEC9BC,PROD-0041,4,117.19,2026-01-25 17:56:26,pending,468.76,Sr. Enzo Dias,GO,Eletrônicos,0.6114,2026,1,286.6
1853C24E-3D6,18A79831,PROD-0015,3,731.27,2025-12-17 17:14:45,pending,2193.81,Pedro Lucas Azevedo,MG,Livros,0.5063,2025,12,1110.73
F1CB6F35-2E7,57F5C0F9,PROD-0090,3,493.21,2026-01-12 18:25:56,cancelled,1479.63,Valentim Da Conceição,PR,Eletrônicos,0.3581,2026,1,529.86
F81AC43C-0E3,5C5FBDBB,PROD-0025,2,210.69,2025-09-04 03:52:04,shipped,421.38,Ryan Costela,PR,Esportes,0.4903,2025,9,206.6
2254CF49-1A9,FBA6BFED,PROD-0029,3,946.81,2025-11-23 23:58:29,shipped,2840.43,Nina Santos,PE,Esportes,0.5485,2025,11,1557.98
0DA2D1B7-57C,AE10BF1B,PROD-0092,3,332.35,2026-03-13 07:44:26,cancelled,997.05,Augusto Brito,PR,Livros,0.6153,2026,3,613.48
42C063DC-B9F,D73D8B03,PROD-0092,3,332.35,2026-01-03 10:45:00,pending,997.05,Sr. Pedro Lucas Caldeira,MG,Livros,0.6153,2026,1,613.48
F082DE7A-761,7D8543DB,PROD-0021,1,246.07,2025-04-15 00:14:48,cancelled,246.07,Sra. Aylla Da Paz,BA,Livros,0.3041,2025,4,74.83
1AABB558-30F,3DA97E52,PROD-0062,2,412.92,2025-04-19 12:11:55,shipped,825.84,Lorenzo Souza,PE,Livros,0.4306,2025,4,355.61
883780DB-75E,E6E16F57,PROD-0063,4,756.86,2025-10-31 01:27:09,completed,3027.44,Lucas Da Paz,PE,Eletrônicos,0.4364,2025,10,1321.17
A9345189-290,21C4E453,PROD-0031,1,503.43,2026-02-10 17:16:54,completed,503.43,Srta. Milena Fonseca,GO,Casa & Jardim,0.51,2026,2,256.75
F069F69C-264,BC4157D5,PROD-0034,2,1016.06,2025-10-07 19:07:13,shipped,2032.12,Liz Leão,RS,Livros,0.5471,2025,10,1111.77
D78BC6DA-1C3,792E72A7,PROD-0005,4,65.22,2025-06-18 07:36:25,completed,260.88,Ana Liz Garcia,GO,Esportes,0.5725,2025,6,149.35
AF27234A-080,9115B6F7,PROD-0080,2,1130.47,2026-02-18 03:46:40,pending,2260.94,Elisa Almeida,SP,Livros,0.5679,2026,2,1283.99
260F2454-212,1654D8E3,PROD-0034,3,1016.06,2025-11-02 01:15:25,completed,3048.18,Cecília Dias,RS,Livros,0.5471,2025,11,1667.66
3C3EF47E-D65,D0D181D7,PROD-0099,2,72.1,2025-05-14 08:36:50,cancelled,144.2,Mathias Porto,MG,Roupas,0.3732,2025,5,53.82
F008BFDF-97D,B96A0DB3,PROD-0066,1,907.35,2025-09-08 02:35:52,pending,907.35,Joana Jesus,CE,Roupas,0.5303,2025,9,481.17
1772DE3A-44C,032DCDC9,PROD-0059,1,1202.64,2025-11-28 19:22:46,completed,1202.64,Henry Ferreira,SC,Esportes,0.6004,2025,11,722.07
23B6AA1F-4F3,BCA45D72,PROD-0079,1,938.31,2026-02-22 12:48:12,shipped,938.31,Dra. Caroline Machado,CE,Casa & Jardim,0.605,2026,2,567.68
D5C42039-BDB,2B9D4E5C,PROD-0006,1,772.55,2025-04-16 02:42:55,completed,772.55,Lorenzo Almeida,SP,Esportes,0.5011,2025,4,387.12
DEDD57A6-33C,17C4D471,PROD-0047,4,612.37,2025-06-24 11:28:01,shipped,2449.48,Ísis Novais,PR,Casa & Jardim,0.6159,2025,6,1508.63
527D8A31-0E2,AD0D6FCD,PROD-0064,2,517.61,2025-07-06 09:44:40,cancelled,1035.22,Enzo Viana,BA,Esportes,0.5592,2025,7,578.9
8C66F838-F4C,AAC2DD51,PROD-0047,1,612.37,2025-06-30 04:57:31,completed,612.37,Maria Laura Pereira,BA,Casa & Jardim,0.6159,2025,6,377.16
1E054703-DA7,80C6259C,PROD-0057,1,51.71,2025-12-19 03:31:42,completed,51.71,Antônio Nogueira,RS,Casa & Jardim,0.2433,2025,12,12.58
70027B29-8BE,3886DA6A,PROD-0061,2,362.94,2025-06-09 12:29:40,completed,725.88,Maria Alice Sales,RS,Livros,0.6179,2025,6,448.52
28E78952-6C4,032DCDC9,PROD-0035,4,1025.64,2025-11-23 18:41:35,completed,4102.56,Henry Ferreira,SC,Livros,0.5574,2025,11,2286.77
8882A96F-47B,BE5B5B83,PROD-0081,5,884.4,2025-04-19 03:04:49,pending,4422.0,Maria Júlia Peixoto,GO,Roupas,0.4456,2025,4,1970.44
D7EA3F2B-302,E9C5B7A0,PROD-0030,4,1041.88,2025-07-21 01:04:50,pending,4167.52,Maria Cecília Garcia,SC,Livros,0.6462,2025,7,2693.05
7046A770-E5F,A65070E3,PROD-0059,3,1202.64,2025-08-17 13:02:02,completed,3607.92,Sra. Letícia Aragão,SC,Esportes,0.6004,2025,8,2166.2
469A5F94-94E,916B5F05,PROD-0057,5,51.71,2025-08-22 02:48:55,completed,258.55,Allana Da Rocha,MG,Casa & Jardim,0.2433,2025,8,62.91
DE28B94A-032,B3E89545,PROD-0011,2,236.83,2025-07-30 16:29:09,pending,473.66,Emanuella Peixoto,PR,Livros,0.5215,2025,7,247.01
FD923843-395,6FBCB9A7,PROD-0008,2,334.5,2026-03-05 20:53:37,shipped,669.0,Pietro Almeida,SP,Esportes,0.4168,2026,3,278.84
09F2B941-29E,74B83F7C,PROD-0008,5,334.5,2025-08-23 13:55:05,completed,1672.5,Elisa Da Costa,BA,Esportes,0.4168,2025,8,697.1
C9D7567C-E94,62D59AC6,PROD-0054,5,1034.07,2025-08-28 12:34:44,completed,5170.35,Ravi Lucca Fogaça,RJ,Livros,0.6254,2025,8,3233.54
EE7F4EA1-3EF,5B0B6B2A,PROD-0093,3,513.74,2025-11-12 18:09:11,completed,1541.22,Srta. Eloá Costa,CE,Livros,0.4061,2025,11,625.89
F4381ABB-39A,4C5306C4,PROD-0036,2,28.2,2025-08-14 16:14:44,cancelled,56.4,Davi Luiz Rezende,RS,Esportes,0.3468,2025,8,19.56
7401DA26-076,59517829,PROD-0052,5,827.9,2025-06-06 06:06:48,shipped,4139.5,Caroline Costela,SC,Eletrônicos,0.5665,2025,6,2345.03
BEB76526-D27,FC97B6BE,PROD-0080,3,1130.47,2025-10-27 21:47:52,cancelled,3391.41,Sra. Ana Julia Aparecida,RS,Livros,0.5679,2025,10,1925.98
450080DB-082,8BEF4F1D,PROD-0052,3,827.9,2025-07-17 17:25:51,completed,2483.7,João Gabriel Da Rosa,SC,Eletrônicos,0.5665,2025,7,1407.02
46AD8BA2-618,81E01C11,PROD-0005,2,65.22,2025-07-25 07:58:48,shipped,130.44,Esther Jesus,SP,Esportes,0.5725,2025,7,74.68
1E4AB29B-4CA,7611AA98,PROD-0070,5,811.0,2026-02-05 01:08:58,shipped,4055.0,Olivia Azevedo,SC,Esportes,0.5543,2026,2,2247.69
5654237A-B6F,9A3D4433,PROD-0040,2,822.68,2025-07-14 13:20:47,completed,1645.36,José Pedro Mendonça,MG,Esportes,0.4216,2025,7,693.68
3B14737A-C8E,DF5E14A4,PROD-0004,5,180.17,2025-05-20 00:33:53,completed,900.85,Liam Nascimento,CE,Roupas,0.3551,2025,5,319.89
A35E8DD5-338,499BAB82,PROD-0031,4,503.43,2025-07-08 02:41:16,shipped,2013.72,Caroline Araújo,PR,Casa & Jardim,0.51,2025,7,1027.0
CA6CFECD-D02,D74CC506,PROD-0015,3,731.27,2025-09-04 09:04:25,completed,2193.81,Cecilia Souza,PR,Livros,0.5063,2025,9,1110.73
499335CD-76B,562511CC,PROD-0081,1,884.4,2025-10-18 12:03:35,cancelled,884.4,Elisa Da Costa,BA,Roupas,0.4456,2025,10,394.09
BBA33232-5B8,F557DDDF,PROD-0016,1,1282.35,2025-11-04 13:13:04,pending,1282.35,Sr. Henry Brito,RJ,Esportes,0.646,2025,11,828.4
9536F82C-81D,1A126632,PROD-0044,5,1295.34,2025-08-12 20:42:58,shipped,6476.7,Pedro Henrique Oliveira,RJ,Roupas,0.6333,2025,8,4101.69
B004FB72-3F4,1C2C4948,PROD-0092,5,332.35,2025-05-26 21:14:52,shipped,1661.75,Mariah Moura,GO,Livros,0.6153,2025,5,1022.47
8C88A73E-B38,4640285E,PROD-0030,5,1041.88,2026-02-14 11:46:27,cancelled,5209.4,Valentim Cardoso,PE,Livros,0.6462,2026,2,3366.31
B4E584D4-8EF,C391D70C,PROD-0018,2,981.25,2025-08-26 00:45:40,completed,1962.5,Kevin Pastor,GO,Casa & Jardim,0.6157,2025,8,1208.31
8353C5FE-5FA,21185287,PROD-0042,3,51.75,2025-11-14 03:57:01,pending,155.25,Alexia Azevedo,BA,Casa & Jardim,0.4052,2025,11,62.91
A0FC5A16-D7B,0D029D50,PROD-0013,4,1196.83,2025-07-22 13:14:13,completed,4787.32,Vitória Moraes,RS,Livros,0.6644,2025,7,3180.7
9CEB8F77-BB4,A2DB22E0,PROD-0012,2,583.19,2025-12-22 14:08:09,pending,1166.38,Sr. Ravi Lucca Ferreira,BA,Eletrônicos,0.5183,2025,12,604.53
8CEE540D-AD7,F34BCF20,PROD-0028,5,1217.31,2025-12-17 21:21:57,pending,6086.55,Lucas Vasconcelos,RS,Casa & Jardim,0.6125,2025,12,3728.01
9ABDC9B8-4FA,AD43AD72,PROD-0076,4,642.74,2026-01-14 08:14:57,completed,2570.96,Cecília Nunes,SC,Casa & Jardim,0.4509,2026,1,1159.25
F6DA7BC5-6FB,C671C05D,PROD-0075,4,326.21,2025-04-26 01:09:45,cancelled,1304.84,Allana Pacheco,GO,Livros,0.463,2025,4,604.14
01A38046-678,D73D8B03,PROD-0063,2,756.86,2025-08-02 10:14:12,completed,1513.72,Sr. Pedro Lucas Caldeira,MG,Eletrônicos,0.4364,2025,8,660.59
255D65A5-A32,DC8470ED,PROD-0065,4,452.86,2026-03-09 00:41:13,completed,1811.44,Maitê Abreu,SC,Casa & Jardim,0.2586,2026,3,468.44
A2F31F63-404,DF951116,PROD-0091,1,587.34,2026-03-18 12:03:22,cancelled,587.34,Miguel Santos,GO,Casa & Jardim,0.3079,2026,3,180.84
4B5A5C19-4D7,8C89A6F2,PROD-0028,2,1217.31,2026-02-27 10:57:39,shipped,2434.62,Maria Flor Casa Grande,PE,Casa & Jardim,0.6125,2026,2,1491.2
CE50D8EF-3C9,C9FF9439,PROD-0048,5,258.75,2026-02-24 21:20:36,pending,1293.75,Pedro Lucas Caldeira,RS,Livros,0.6597,2026,2,853.49
D6F9682C-F4E,C04EC773,PROD-0015,3,731.27,2026-02-16 00:10:48,completed,2193.81,João Pedro Da Mota,CE,Livros,0.5063,2026,2,1110.73
75CB5866-D0B,66C16993,PROD-0067,3,339.35,2026-04-08 21:25:51,completed,1018.05,Yasmin Dias,RS,Casa & Jardim,0.4677,2026,4,476.14
B19F5DE7-BF0,8C4AA454,PROD-0039,2,676.96,2026-01-12 00:46:20,completed,1353.92,Cecilia Rocha,RS,Esportes,0.436,2026,1,590.31
64AA85E0-6E6,645F022D,PROD-0076,3,642.74,2026-01-20 11:05:27,completed,1928.22,Emanuel Santos,SC,Casa & Jardim,0.4509,2026,1,869.43
FC187234-753,6C6B958F,PROD-0028,4,1217.31,2025-12-03 02:13:46,completed,4869.24,Brenda Da Luz,RJ,Casa & Jardim,0.6125,2025,12,2982.41
FD2A58F5-9A8,27D0F547,PROD-0016,1,1282.35,2025-11-28 17:53:23,pending,1282.35,Eduarda Melo,PR,Esportes,0.646,2025,11,828.4
9509CB03-7CF,AFB1E34E,PROD-0062,4,412.92,2026-03-19 14:45:22,completed,1651.68,Pedro Henrique Siqueira,RJ,Livros,0.4306,2026,3,711.21
2102F585-DBB,08F33170,PROD-0049,5,1060.14,2026-02-11 19:34:18,completed,5300.7,Dr. Luiz Miguel Carvalho,PR,Roupas,0.6599,2026,2,3497.93
61E89065-C69,CBB02B45,PROD-0098,4,188.74,2025-10-19 00:23:48,pending,754.96,Bruno Lopes,RJ,Roupas,0.4285,2025,10,323.5
1993E631-46B,9CBFB2BE,PROD-0086,3,23.22,2025-11-20 13:20:19,completed,69.66,Srta. Bella Porto,CE,Casa & Jardim,0.5233,2025,11,36.45
20517A90-4B9,98D432F5,PROD-0080,4,1130.47,2025-09-09 12:45:52,completed,4521.88,Enzo Gabriel Macedo,BA,Livros,0.5679,2025,9,2567.98
CA107899-F09,06979CB6,PROD-0051,4,572.59,2025-09-18 22:24:26,cancelled,2290.36,Luara Monteiro,RS,Esportes,0.4935,2025,9,1130.29
E3BB7D64-6C3,9CBFB2BE,PROD-0036,2,28.2,2025-05-22 08:56:23,cancelled,56.4,Srta. Bella Porto,CE,Esportes,0.3468,2025,5,19.56
F5B76533-017,64315472,PROD-0004,3,180.17,2026-01-29 23:27:11,shipped,540.51,Sr. João Miguel Azevedo,PR,Roupas,0.3551,2026,1,191.94
A755D360-642,6F9BA65F,PROD-0083,1,371.07,2026-03-07 09:04:37,completed,371.07,Sra. Kamilly Barros,MG,Casa & Jardim,0.274,2026,3,101.67
0A9A2B13-E41,9A3D4433,PROD-0080,1,1130.47,2025-08-24 08:24:33,shipped,1130.47,José Pedro Mendonça,MG,Livros,0.5679,2025,8,641.99
BA046505-444,1100DE7B,PROD-0067,5,339.35,2025-08-15 17:34:24,completed,1696.75,Hellena Novaes,GO,Casa & Jardim,0.4677,2025,8,793.57
83E325F4-FC2,C958976E,PROD-0016,2,1282.35,2026-01-28 16:56:10,completed,2564.7,Maria Luiza Ribeiro,RS,Esportes,0.646,2026,1,1656.8
3E935CAF-5C7,7F6F382A,PROD-0036,5,28.2,2026-03-19 10:37:57,pending,141.0,Juliana Da Rosa,PE,Esportes,0.3468,2026,3,48.9
0CD68379-F43,463CB5B5,PROD-0011,3,236.83,2025-10-01 06:12:16,pending,710.49,Sra. Maria Fernanda Carvalho,RS,Livros,0.5215,2025,10,370.52
A0A327F4-FB0,A34065EF,PROD-0076,1,642.74,2026-02-22 00:54:22,completed,642.74,Dr. Rael Casa Grande,SP,Casa & Jardim,0.4509,2026,2,289.81
30F706F9-C9D,CD097C3F,PROD-0056,5,428.84,2025-09-01 14:40:37,completed,2144.2,Ágatha Almeida,SP,Esportes,0.5876,2025,9,1259.93
B3655896-DDB,0778F2B1,PROD-0049,1,1060.14,2025-06-27 18:14:03,shipped,1060.14,Ana Sophia Sá,BA,Roupas,0.6599,2025,6,699.59
263C54E4-C12,B41AAB85,PROD-0022,3,197.53,2025-11-09 02:27:59,completed,592.59,Vicente Novais,RS,Esportes,0.5967,2025,11,353.6
3090B634-9B8,5F67090F,PROD-0020,2,73.64,2025-08-03 04:55:07,completed,147.28,Maria Luiza Moreira,RS,Casa & Jardim,0.4113,2025,8,60.58
A6E454C5-DB5,CF47F672,PROD-0079,1,938.31,2025-04-23 02:02:17,cancelled,938.31,Erick Rios,PR,Casa & Jardim,0.605,2025,4,567.68
5F9A25E8-E4E,AD0D6FCD,PROD-0008,3,334.5,2025-05-27 02:39:05,completed,1003.5,Enzo Viana,BA,Esportes,0.4168,2025,5,418.26
F73E4280-4B5,E356CDB8,PROD-0053,4,613.06,2026-01-21 04:16:27,completed,2452.24,Luiz Felipe Da Rosa,PR,Roupas,0.3212,2026,1,787.66
A7579C4A-922,2F23957A,PROD-0007,5,798.54,2025-11-08 11:33:59,shipped,3992.7,Gabriel Aragão,MG,Roupas,0.6034,2025,11,2409.2
8F917D64-D8A,2F23957A,PROD-0031,5,503.43,2025-12-18 19:16:08,pending,2517.15,Gabriel Aragão,MG,Casa & Jardim,0.51,2025,12,1283.75
70BEB454-671,3A6AA154,PROD-0015,4,731.27,2025-10-09 01:10:42,shipped,2925.08,Maria Flor Souza,SP,Livros,0.5063,2025,10,1480.97
63B967B9-74B,8C4AA454,PROD-0053,4,613.06,2025-06-03 08:48:38,cancelled,2452.24,Cecilia Rocha,RS,Roupas,0.3212,2025,6,787.66
2897E38C-381,EE12B193,PROD-0030,3,1041.88,2025-05-09 03:39:46,shipped,3125.64,Davi Lucas Mendonça,CE,Livros,0.6462,2025,5,2019.79
690E0A34-EF7,7BC5208F,PROD-0076,5,642.74,2026-01-05 12:18:37,cancelled,3213.7,Benjamin Guerra,BA,Casa & Jardim,0.4509,2026,1,1449.06
89FAF447-F93,5F67090F,PROD-0017,4,770.52,2025-07-03 16:25:52,completed,3082.08,Maria Luiza Moreira,RS,Esportes,0.5158,2025,7,1589.74
0A05F4A8-773,7A094541,PROD-0082,2,243.15,2025-07-27 19:08:34,completed,486.3,Bárbara Sales,MG,Casa & Jardim,0.2447,2025,7,119.0
2D91D99B-569,7A094541,PROD-0070,2,811.0,2025-07-13 18:32:40,shipped,1622.0,Bárbara Sales,MG,Esportes,0.5543,2025,7,899.07
670BA5B0-ACE,F81FD806,PROD-0055,4,1049.9,2025-04-17 02:42:01,completed,4199.6,Srta. Clarice Da Mota,PE,Livros,0.6198,2025,4,2602.91
7B36B71F-2F7,B4FC1C9C,PROD-0001,5,962.94,2025-11-08 06:28:29,completed,4814.7,Marcos Vinicius Nunes,CE,Roupas,0.5868,2025,11,2825.27
2EB0A564-CCB,C094E269,PROD-0084,1,79.51,2025-10-25 16:21:40,pending,79.51,José Siqueira,RJ,Casa & Jardim,0.5977,2025,10,47.52
026AAFA4-E5E,32257333,PROD-0035,4,1025.64,2025-04-16 20:11:29,completed,4102.56,Heitor Cavalcante,BA,Livros,0.5574,2025,4,2286.77
849702BD-424,D74CC506,PROD-0081,5,884.4,2025-06-20 12:53:50,completed,4422.0,Cecilia Souza,PR,Roupas,0.4456,2025,6,1970.44
6770B93B-037,759FD096,PROD-0006,5,772.55,2025-10-24 07:15:51,completed,3862.75,Ian Carvalho,BA,Esportes,0.5011,2025,10,1935.62
6D520336-3EF,FC97B6BE,PROD-0039,1,676.96,2025-07-19 00:32:01,completed,676.96,Sra. Ana Julia Aparecida,RS,Esportes,0.436,2025,7,295.15
3794F67D-019,40EB5141,PROD-0093,4,513.74,2025-04-22 06:00:23,completed,2054.96,Ana Beatriz Mendonça,RJ,Livros,0.4061,2025,4,834.52
B1E76207-587,971A3278,PROD-0079,3,938.31,2025-04-21 06:59:40,cancelled,2814.93,Kamilly Da Cunha,BA,Casa & Jardim,0.605,2025,4,1703.03
3362036A-572,2F23957A,PROD-0044,4,1295.34,2025-07-01 04:39:10,completed,5181.36,Gabriel Aragão,MG,Roupas,0.6333,2025,7,3281.36
158B20E5-11C,D39D8133,PROD-0032,3,47.21,2025-11-01 07:54:47,completed,141.63,Bruno Moraes,CE,Casa & Jardim,0.5897,2025,11,83.52
960BE639-6B0,7F354D3C,PROD-0059,1,1202.64,2026-04-08 17:55:39,cancelled,1202.64,Laís Pimenta,RJ,Esportes,0.6004,2026,4,722.07
EA9F8A59-94A,42AC423A,PROD-0018,5,981.25,2026-01-18 04:04:58,pending,4906.25,Dr. Joaquim Da Luz,SP,Casa & Jardim,0.6157,2026,1,3020.78
B93359ED-387,71422632,PROD-0001,2,962.94,2025-11-10 01:00:28,pending,1925.88,Dra. Letícia Das Neves,BA,Roupas,0.5868,2025,11,1130.11
53190650-572,2A922016,PROD-0072,4,361.57,2025-12-17 23:09:11,pending,1446.28,Isabelly Dias,GO,Eletrônicos,0.3142,2025,12,454.42
38DA37F1-734,7AAA6622,PROD-0069,1,376.9,2025-06-12 01:27:42,shipped,376.9,Sr. Eduardo Leão,CE,Roupas,0.3082,2025,6,116.16
D1317257-5B2,D7979367,PROD-0004,4,180.17,2025-07-10 04:21:25,cancelled,720.68,Gabriela Moraes,RS,Roupas,0.3551,2025,7,255.91
60232EA8-F89,8007E560,PROD-0016,4,1282.35,2025-10-30 20:57:18,shipped,5129.4,Dra. Elisa Cavalcanti,RS,Esportes,0.646,2025,10,3313.59
9B66171B-42D,32257333,PROD-0046,1,979.27,2026-03-19 00:48:46,completed,979.27,Heitor Cavalcante,BA,Livros,0.6565,2026,3,642.89
2D753310-5B6,21185287,PROD-0060,4,648.76,2025-12-28 06:36:24,completed,2595.04,Alexia Azevedo,BA,Livros,0.66,2025,12,1712.73
B704F98F-173,FEDB56D2,PROD-0029,3,946.81,2026-04-01 11:16:58,cancelled,2840.43,Laura Sampaio,SP,Esportes,0.5485,2026,4,1557.98
CE2F9B0E-C2B,4ECB6F67,PROD-0091,5,587.34,2026-03-23 09:19:50,cancelled,2936.7,Melina Cunha,RJ,Casa & Jardim,0.3079,2026,3,904.21
D6E78ECA-036,FF0A5A5B,PROD-0039,2,676.96,2025-07-26 12:48:24,pending,1353.92,Dra. Alexia Gomes,RJ,Esportes,0.436,2025,7,590.31
9A8A725B-E5C,82913E90,PROD-0047,5,612.37,2025-12-02 13:24:59,completed,3061.85,Raquel Machado,RJ,Casa & Jardim,0.6159,2025,12,1885.79
6418DB8E-22C,1A0BE576,PROD-0001,4,962.94,2025-12-30 00:35:31,completed,3851.76,Otávio Sá,BA,Roupas,0.5868,2025,12,2260.21
B297F582-80C,82913E90,PROD-0036,2,28.2,2025-09-28 12:16:38,shipped,56.4,Raquel Machado,RJ,Esportes,0.3468,2025,9,19.56
